reviewId,userName,userImage,spamNotspam,sensitiveInsensitive,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,Column1,Column2,Column3,Column4
00fc7eed-015a-4c9a-a9ae-94206f24594a,Maraljin Otgonbayr,https://play-lh.googleusercontent.com/a/ALm5wu1DY4cjtuQBbRixn1KKf0BFVcM4pMcF1AkqyI4=mo,1,0,❤,5,0,,11/29/22 15:54,,,,,,
faef4a3f-2c20-4795-a24a-e84fbfbf932a,Umu Almaz Abdirashid,https://play-lh.googleusercontent.com/a/ALm5wu0fo7a9LEBv-RJLcw6ctZbnzNm-I5VJkNWRMXdc=mo,0,,It's very good app,5,0,2713,11/29/22 15:54,,,,,,
13abe37a-1960-4cc5-b6a5-dc1d7155a585,Arif Sarfraz,https://play-lh.googleusercontent.com/a/ALm5wu1AfTvA3JFduVzxSzxeSf2ti99f1LM2WmQ0HwtZ=mo,1,0,Latifali.786,5,0,2703,11/29/22 15:53,,,,,,
3fc8399c-afdb-4dc4-a75e-bb6862ba19b3,Muhammad Adnan,https://play-lh.googleusercontent.com/a/ALm5wu18QoejM3Tyc90k3lPFM5CXy4q96PsxpaRVIuJ2=mo,0,,TikTok is very beautiful apps,5,0,2713,11/29/22 15:53,,,,,,
dbf61813-7376-4b72-9ec9-11d723ff9cea,Oyedeji Amira,https://play-lh.googleusercontent.com/a/ALm5wu2MQpDrhtyusjFH7C2iw0qeNC2f1XhZv2XqaU4g=mo,0,,I love tiktok,5,0,2703,11/29/22 15:52,,,,,,
769ab1b2-d489-48d9-8cb2-f96463993f1d,Argentina Lover,https://play-lh.googleusercontent.com/a/ALm5wu0-Qje-GnQY5b8U-dIBXCH-qwlP7dmqf_QzB-Pq=mo,0,,Great app,5,0,2703,11/29/22 15:52,,,,,,
e535e15a-1f4d-4a83-8cc6-f9501dc4d30e,Manik Islam,https://play-lh.googleusercontent.com/a-/ACNPEu9UOsfRprHxswXVnetJqRSPDR_6r4PTQph3YXMAAA,0,,Very good 😊,5,0,2703,11/29/22 15:52,,,,,,
f1f4b587-3425-4168-a817-40b0f2dfcf25,Badea Irina,https://play-lh.googleusercontent.com/a-/ACNPEu92KXCyTEjYVyI8CYQLDSTV0xUencooLvjcxvxHxw,0,,It so cool,5,0,2713,11/29/22 15:51,,,,,,
55e80035-940c-4f23-b16d-3c1485be3417,Willett West,https://play-lh.googleusercontent.com/a/ALm5wu1LkdbJOpodgTg0gYd5Te8lozlkm-GN9rEZRaTp=mo,0,,It's very entertaining,5,0,2713,11/29/22 15:51,,,,,,
a222413a-61da-4ed8-83f1-617a131b5c0a,ZeeshanAhmad,https://play-lh.googleusercontent.com/a/ALm5wu2tFI7C5lU3Xeq6rV7BCOa88zkI5gS00Y2GZs7H=mo,1,0,ZeeshanAhmad51,5,0,,11/29/22 15:51,,,,,,
e5eb58a4-13e1-4e44-8d95-672e000cbcb1,No One,https://play-lh.googleusercontent.com/a-/ACNPEu8bNofqRg-jwqGCEqa2ixtscZqtjlLGuLQm6oDPYQ,0,,Niceee,5,0,2713,11/29/22 15:51,,,,,,
67e1f5e0-f51f-41ab-bc0f-14aa5f0326bf,MD আব্দুল কাদির,https://play-lh.googleusercontent.com/a/ALm5wu0_79hv2g3NwxohUOFtvQf9izZdecqTkr62CEnh=mo,1,1,Lol your life is a mess just give up,5,0,,11/29/22 15:51,,,,,,
97700ba9-fae5-4368-955b-9ca64e85cb14,Esteban Rodriguez,https://play-lh.googleusercontent.com/a/ALm5wu0uMdLoxUbKE2UVRIZ8-9QxoZrK8GB602_BkkPo=mo,0,,It is a good app!!!!,5,0,,11/29/22 15:50,,,,,,
b1b28c2d-32db-4dd7-86a0-a0f4119b645d,taimoor Akhtar,https://play-lh.googleusercontent.com/a/ALm5wu2SwXl-I-2WlPLRm3ec-j9jdBLmb3HLaerJ99TZ=mo,0,,Good app but my video not viral please 😂,5,0,,11/29/22 15:49,,,,,,
2835ccad-26f7-4dd6-a98c-e61096ce88fe,Ibrahim dar,https://play-lh.googleusercontent.com/a/ALm5wu1ZlYbt2jcwMz_9ph2IATCqejWP9WD9sFKqrRme=mo,0,,Nice g,5,0,2664,11/29/22 15:48,,,,,,
34816c8e-3231-410f-a0d8-fb2a787f1687,Xolani Xhakaza,https://play-lh.googleusercontent.com/a/ALm5wu3od6jlZMgfjdT2ZaB49uTUFCNY2WSBBUxebrVH=mo,0,,Just great,5,0,2594,11/29/22 15:48,,,,,,
f3d8ac34-27f7-4393-905c-135e9e36f31a,Chris Bendeler,https://play-lh.googleusercontent.com/a-/ACNPEu9N0TSsX9gDD5WLpPEr0G2gDW0lkgXdjEL1VnChV8E,0,,Great app!,5,0,2713,11/29/22 15:47,,,,,,
788392b3-5a2f-4311-b30a-9a79ca66cd6f,Vance Dovich,https://play-lh.googleusercontent.com/a-/ACNPEu_nlV0jks9jUhxmhQzG5IzZtgKJBPCQx3cWvZz2Qg,1,1,You are a loser admit it,3,0,2446,11/29/22 15:46,,,,,,
8d97a61b-c80f-4488-8f19-215a1fc15f09,Bradley Jogie,https://play-lh.googleusercontent.com/a/ALm5wu0yEgHn2WtGX8_mQjbQ0fVuwcFrAaJhwqXhxTAm=mo,0,,Awesomeeeeeeeeeeeeeeeeeewweeeeeeeee,5,0,2703,11/29/22 15:46,,,,,,
f86f6c03-39de-4eba-a72b-0dd7034dc9bb,Sourav Biswas,https://play-lh.googleusercontent.com/a/ALm5wu01nQMcu2Z7zCLRssb41CjwkZyGha1_6OGBTj8=mo,1,0,Sourav Biswas,1,0,,11/29/22 15:46,,,,,,
61853322-9fa2-4d7f-a311-731bcc98a774,Melly,https://play-lh.googleusercontent.com/a/ALm5wu3rc9tSTLGX3tsG09maHEZLWu-BWeez2mqIAdo2=mo,0,,Happy,1,0,2713,11/29/22 15:45,,,,,,
c93185ac-b448-4985-aa03-b36a31d7f14f,Titus Burabaritekpe,https://play-lh.googleusercontent.com/a-/ACNPEu8OlX-b7WmXbjWohem5x59e2YyA15IDjs5rOmwz,1,1,Fuck the LGBTQ community they are ruining society,4,0,2544,11/29/22 15:45,,,,,,
bc52b78a-79df-4b69-bcd0-b81cfaeea863,Junaid Khan,https://play-lh.googleusercontent.com/a/ALm5wu088TLJk08LZ5QLlXZkJw_3Wmu4aW2ieq0VIkoN=mo,0,,Good,5,0,,11/29/22 15:45,,,,,,
0430d14e-0a94-48a5-8cec-53a84a457a2d,Md maruf Islam,https://play-lh.googleusercontent.com/a-/ACNPEu97T3awQCP40MT6oSdmhOPqDJXVddhqzbGiphvEBQ,0,,Nice,5,0,2675,11/29/22 15:45,,,,,,
fd7d0e26-6735-4be3-8a15-27c0a5769c41,Haseeb Jutt,https://play-lh.googleusercontent.com/a/ALm5wu0WsjLH2tpxA3nh6lk6hiVkW6lA5nmZ1N_QNUrS=mo,0,,This app is amazing I like this app,5,0,,11/29/22 15:45,,,,,,
664a2dcf-2155-485b-b2f5-6d71f8d965f7,Hamba Abdisa,https://play-lh.googleusercontent.com/a-/ACNPEu_l918pcpww9nUVaRBh5cMUNF9EsxMo4VGNsY3Ocg,0,,It's good platform for a very valuable information and entertainment,4,0,2384,11/29/22 15:44,,,,,,
6b169ed8-41d6-4a93-91ee-018273bfc0b7,Raphael Mwangi,https://play-lh.googleusercontent.com/a/ALm5wu0uoTmjQELqyYDwrwmhZgOEeRwsYDBl8UTx220-=mo,0,,It help me to know more about our environment,5,0,,11/29/22 15:44,,,,,,
6f5c872f-bc56-4de4-a3e4-85ab5686c6dd,amine der,https://play-lh.googleusercontent.com/a/ALm5wu1kwWd_c1RTAx1pGrbf1maiGYZdyk9ZDMiDJuk=mo,1,1,You are so pathetic just leave this app,5,0,2577,11/29/22 15:43,,,,,,
2994691d-d79a-4e17-9b0e-30295dd624a8,faizi shah,https://play-lh.googleusercontent.com/a/ALm5wu3DhzDF8H4vsibfGN0EEUS7qGy9g-proV4Q89OA=mo,1,0,Fazi,5,0,,11/29/22 15:41,,,,,,
3ef23011-0e48-4891-a42f-3c844e2373f9,Jona Halder,https://play-lh.googleusercontent.com/a/ALm5wu2SbOFc01p62EOIZqslGkog1WcV8cscPN8aI0YQ=mo,0,,Nice,1,0,2713,11/29/22 15:40,,,,,,
52ca9f3b-7cd1-46a4-bd88-156329f49039,Fredrico S,https://play-lh.googleusercontent.com/a-/ACNPEu-78YbxNMCVehMGPlRRg2JKR7hbgvpjD17wEZW6,0,,Fun,5,0,,11/29/22 15:40,,,,,,
d04ddcb6-de73-4b38-802a-2b41a2b8b937,Irfan khan,https://play-lh.googleusercontent.com/a/ALm5wu0lExiJL9-pEYLP0KbE8kEvtsXw-D6Zu3rUIR24=mo,0,,Amazing app 💯,5,0,,11/29/22 15:39,,,,,,
22d5e4a8-f707-4e69-af18-e5bed2e1289b,Bhesraj Bohara,https://play-lh.googleusercontent.com/a/ALm5wu0pqyqGQ4EPHQfUOinPAgJG_svRvRSaS5VAET_Y=mo,0,,Entertainment,5,0,,11/29/22 15:39,,,,,,
91c3239f-2834-4fea-8852-f73dd1be87fc,Wahid Alam,https://play-lh.googleusercontent.com/a-/ACNPEu_ZA5BZMbrOcg-5DOksrCUyBv6h5pQl70kFUrDupQ,1,1,Why people even post you are ugly and dumb,5,0,2564,11/29/22 15:39,,,,,,
8a5231df-f923-46d0-a541-b647a0ad85b4,Parvej Ahmad,https://play-lh.googleusercontent.com/a/ALm5wu2C1qecSLse5UwfsXZr5DApMZ58ktBVuw9Aq26F=mo,0,,I like it,1,0,9902,11/29/22 15:39,,,,,,
d605a7b0-9f65-436e-80b7-e63db9d00b3b,ER Sohan,https://play-lh.googleusercontent.com/a-/ACNPEu8aCGWzPo7A0xgSFU7Widf_fu8wUHN9kTBcBTXv,0,,Vari nice app,5,0,2683,11/29/22 15:38,,,,,,
1a5fc7b1-82df-4852-82ef-78da5dced383,Raja Ismail,https://play-lh.googleusercontent.com/a/ALm5wu3F-b9KEtPnf28z42EPCdosMwXRk-Atb6PAAko-=mo,0,,This app is amazing❤️,5,0,,11/29/22 15:38,,,,,,
eb0f4bdd-4681-403b-b4fb-4c354bb4f11b,Me Iz lilly,https://play-lh.googleusercontent.com/a-/ACNPEu-OlujZJK9VLvdLmj6pDhBDl3wmK0jpobduDLXh,1,1,Fuck this app for allowing hate speech,1,0,2577,11/29/22 15:38,,,,,,
9224a59e-44bf-438c-9f05-4c2df60c5162,Jesse Saski,https://play-lh.googleusercontent.com/a-/ACNPEu9FfyDNefV7CCBxVYiphYFPfNkX4yRKcx4AYZVd,0,,Good app lot's of funny videos,5,0,,11/29/22 15:37,,,,,,
c979779f-2174-4d32-8177-3af6ff32b948,Mst Hadiya,https://play-lh.googleusercontent.com/a/ALm5wu2epCinfqpSfsVbis9LgQR8927YU5raIBjTCpSu=mo,0,,Very nice app,5,0,,11/29/22 15:36,,,,,,
458107d8-81a6-4343-a935-4c094d39224b,Collins Billions,https://play-lh.googleusercontent.com/a/ALm5wu1ZNliSMFtJtFiSZwjVWW3GWF2tJ6OWHLjgA4D3=mo,0,,It's Good,5,0,,11/29/22 15:36,,,,,,
8b0ac49e-9f34-4b22-bb39-a87e6406ee85,Mubashar Butt,https://play-lh.googleusercontent.com/a/ALm5wu26GN4C7X3AtYxCCoINgI0uRQKnp9vYPEjBbOYa=mo,0,,TikTok app for best app in entertainment,5,0,2713,11/29/22 15:35,,,,,,
19b1c0da-3c11-41a0-a461-e455807d2044,HAROON GULFAR haroon,https://play-lh.googleusercontent.com/a/ALm5wu1sOF_bBr29MouxGy1f1ZurflbT23igQU2gyjqx=mo,1,0,Zubair Ahmad,4,0,2713,11/29/22 15:35,,,,,,
fa9bba19-7713-4f8d-b491-a257ee5cc107,Ahmad Rahman,https://play-lh.googleusercontent.com/a/ALm5wu34fFu4NEsVB86-V9mMftM8QETqTnJGTcyzcZ5_=mo,0,,nice,5,0,2694,11/29/22 15:34,,,,,,
ff2cebc8-e54c-4354-897d-ffddc07542d9,Lihle Tsamai Langa,https://play-lh.googleusercontent.com/a-/ACNPEu8FM_gHm38QWom3GlrWLAhatBYTwNeWGKG2sch-,0,,Good app to use,5,0,2703,11/29/22 15:33,,,,,,
d66f395b-dc0d-406a-8e1d-6cb2f74ca4fa,bryan lakes,https://play-lh.googleusercontent.com/a/ALm5wu0pOpoeeRLPzs7LLE3vmz4artF8Riov7xUWS6-i=mo,1,1,You deserve all the hate coming your way,1,0,,11/29/22 15:33,,,,,,
7c819058-cc25-451a-9c34-3dd010f41c80,Rashmika Dhananjaya,https://play-lh.googleusercontent.com/a-/ACNPEu_40NrHJCOgfXhmGZu8TA5CoG6DH2VjTCEBFibm,0,,Perfect ❤️,5,0,2713,11/29/22 15:33,,,,,,
a3c2443e-3e50-47df-8ccb-6d2ac389bd05,Nakiganda Mayati,https://play-lh.googleusercontent.com/a/ALm5wu1DQpmSF7zRr6lzXaP8UeRo18ERWw0olC4emnBP=mo,0,,Great app,5,0,2703,11/29/22 15:32,,,,,,
82b49b6f-e3e9-459a-998f-69e3cde5e57a,umair umairqurashi,https://play-lh.googleusercontent.com/a-/ACNPEu_BcJ7d040-QtIc4tOvJQIR4n3W9Wf1La91xTnbgw,0,,I love tik tok,5,0,2703,11/29/22 15:32,,,,,,
e1840ee9-7427-411b-bf52-6cfb62e594ef,Sita Khanal,https://play-lh.googleusercontent.com/a/ALm5wu0Li1B1IcbX0p-tzR-ty6OOzl_xh80-tsiGzYXw=mo,1,1,TikTok is a cesspool of violence and hate,5,0,2574,11/29/22 15:32,,,,,,
107000a2-fc77-4c9e-b9db-a345e5ae5303,Samantha Wells,https://play-lh.googleusercontent.com/a/ALm5wu21fbQooHkrHjqjB4BiPRu9OmcIdhoIa7rkWJ9Y=mo,0,,Just love love it,5,0,2713,11/29/22 15:31,,,,,,
30f25b9e-d189-42b5-b189-8226f0e07f33,Kinzi Maimuna,https://play-lh.googleusercontent.com/a/ALm5wu1m4lBOesIWGIE0jlX7N8_ZPALc-bIuo_nlpxk1=mo,0,,TimTok is the best app,5,0,,11/29/22 15:31,,,,,,
ab7b91a6-1580-4fe1-abcb-e132ecabff2d,Lea,https://play-lh.googleusercontent.com/a-/ACNPEu-w1q77Wa__7Vunre89hIvE_yM0PZ58ACX_mg97,0,,Way too addicting. Fun to waste time with but also dangerous. Should be doing more to keep people 14 and younger off this plattform,3,0,2703,11/29/22 15:31,,,,,,
aa383c37-d52a-4760-90a0-4064a33b7d7e,itx mohsin,https://play-lh.googleusercontent.com/a/ALm5wu3WLF-7L6JKQLtoryTSitG7EJjo9tK-3ByiT9DX=mo,0,,nice,5,0,,11/29/22 15:30,,,,,,
158e8c62-196a-43bf-9b0e-d69cfd8d4e6c,Michael D,https://play-lh.googleusercontent.com/a-/ACNPEu_x9D6kUAEoUKlXNHmKJL4nLaIODqpSOFZnbFd-UAw,1,0,👍,3,0,2713,11/29/22 15:30,,,,,,
e0eaade0-cf84-43e8-86b8-97ee6f6b0726,Kiya-Mai Jones,https://play-lh.googleusercontent.com/a/ALm5wu3tLUSCOk9q1aLV-IYlAjhep2RHcZ8OJ0YJ3MzS=mo,1,1,You are just a troll go fuck yourself,5,0,2245,11/29/22 15:30,,,,,,
96445cb6-7b46-450b-a745-9ca33f9a6ff7,Mb: Emon,https://play-lh.googleusercontent.com/a/ALm5wu2Znkxw1ksaE63TfvoEFY0cTpeN60YWpcVP7U65=mo,0,,Nice app,5,0,,11/29/22 15:29,,,,,,
4a5d9569-0084-4929-bd73-45fbdd1f465f,Kalule Derrick,https://play-lh.googleusercontent.com/a/ALm5wu368DOO8FvGyxEDFuZrISbMghEA0Ln-Lmvb8Dwz=mo,1,1,Politicians are all liars don’t trust them,5,0,2156,11/29/22 15:28,,,,,,
77b5fd39-a968-4e9a-b739-cce4365ae81e,Malik taimoor Zafar,https://play-lh.googleusercontent.com/a-/ACNPEu-oHPdfxLYAGxa6VhdlIhgCpzLeXLy5c0Xu7i0YvQ,0,,It's an amazing entertainment app 🤠,5,0,2713,11/29/22 15:27,,,,,,
923e7aac-169e-40e5-b14e-cf3e96b7bec3,Allanz Rich Love,https://play-lh.googleusercontent.com/a-/ACNPEu8dDAvGOqaMfpD5AB5g1s9gx5qxTx-dyPVv59DFxw,0,,Great 👍,5,0,2713,11/29/22 15:27,,,,,,
b95daa82-35ad-4f37-bd24-101408e8b344,Amir Awan,https://play-lh.googleusercontent.com/a/ALm5wu3QYyOVM5mCz9SeIH7w1JQHDwk3qThupWpQnPW9=mo,0,,TikTok great app but never viral account TikTok team viral videos viral account,3,1,2703,11/29/22 15:26,,,,,,
9711f08e-53fe-4744-8680-03d8beb5830d,Ãàsmïñ Pãrwîñ,https://play-lh.googleusercontent.com/a-/ACNPEu_WyjsJJlnmrK2aQPHyzqL2Ora3syketDiGpnPMiw,0,,This is the world best entertainment app ❤️I love this app😘🙂,5,0,2713,11/29/22 15:26,,,,,,
39855e0e-761f-4e6f-a090-f59c3bb7619e,Gabz Mdunge,https://play-lh.googleusercontent.com/a-/ACNPEu_fQykX20WrOEdsDvhkoQG7VM22q-Qn-HabcRuF,0,,Great App,5,0,2703,11/29/22 15:25,,,,,,
651d38d9-be66-4606-b642-ebf9b327520e,Joan Njoroge,https://play-lh.googleusercontent.com/a/ALm5wu0EcAmsCTI_3m17b43zofjQOrXuZNzQYH7mcuXh=mo,0,,Wonderful app,5,0,2713,11/29/22 15:25,,,,,,
9f2e084b-b460-4d44-ac82-2a8cc9254c8c,Komuntare Becky,https://play-lh.googleusercontent.com/a/ALm5wu0YxfNX6_qspyMS9yZu30QOFcXgdJqFyZesWHnf=mo,0,,Great app,5,0,2713,11/29/22 15:25,,,,,,
49b098ae-ae3d-40b3-b730-7c492ebaa88f,Derrick Official,https://play-lh.googleusercontent.com/a/ALm5wu01NPVCxceY66rJvz7hjlbuNRepDPmXZEfnY098=mo,0,,Great app,5,0,2703,11/29/22 15:24,,,,,,
8a275391-402e-4b0e-a819-4553ec5adbc8,Ihtsham Ali Ali,https://play-lh.googleusercontent.com/a/ALm5wu1pDl4EqqvvgJuYb_-UsgcfEZops87J00nPojop=mo,0,,Very good,5,0,2664,11/29/22 15:24,,,,,,
328ee4b8-1d14-4239-bd70-ca663b33ed46,L . E . O,https://play-lh.googleusercontent.com/a-/ACNPEu_r3eMMWd12dPKisxcqa8TnwFykxcCUCbGvhbs6IQ,0,,Good for when your bored,5,0,,11/29/22 15:23,,,,,,
4348a896-6dac-44b9-8e54-df690748abcd,MD Naim,https://play-lh.googleusercontent.com/a/ALm5wu1GbiMKSd0UgBG1q05YjKN5lLfUn0dNNhn2_yAa=mo,0,,good apps,5,0,2435,11/29/22 15:22,,,,,,
c4817e08-8032-4234-a68d-3bbef8e2252c,Nadia Ferdous,https://play-lh.googleusercontent.com/a-/ACNPEu-iYhtk1AR_D59QnwO9zV487xHi1jSqnKEM-U4tcKs,1,0,😉😉😉😉😉😉,5,0,2713,11/29/22 15:22,,,,,,
92d50d5f-5599-4dc4-805d-a70a2ed4959f,Surujdai Fredericks,https://play-lh.googleusercontent.com/a-/ACNPEu-FGsJo0IsN8w6DuCZtBiiKklaMSO-lO0xGG2-0,0,,Good,5,0,2713,11/29/22 15:22,,,,,,
bd4ad94e-f0e1-4322-8962-71db13d78a64,Mthokozisi William Ndlovu,https://play-lh.googleusercontent.com/a/ALm5wu3gTwmuw2g-GG77bY_xDna09VTR70qAs_El58tX=mo,1,1,Hate Biden,5,0,,11/29/22 15:22,,,,,,
d64919cb-1cf0-42ca-b7c7-50cd048b4c76,Inga Tskvitishvili,https://play-lh.googleusercontent.com/a-/ACNPEu9rPu7X0j05IdQJrfoiKv2dMXb6aAoUX-4fTk223Q,0,,Wow.tik tok is very good.i like tik tok,5,0,,11/29/22 15:22,,,,,,
6526943b-3773-441c-ad18-28d9126ba649,HMWD234 channel,https://play-lh.googleusercontent.com/a-/ACNPEu8vC4zAWrtB2lt_cDbCSQnL70k7DEfPiesoRkTP2w,0,,Great app for fun and information,5,0,2684,11/29/22 15:20,,,,,,
a331d171-7a51-47e7-b6d7-c6c9f68fecc9,Shantiram Neupane,https://play-lh.googleusercontent.com/a/ALm5wu3hinZuiiJSz5I3FSaww5q0L4sVYeEgOAwdV1d9=mo,0,,Best,5,0,,11/29/22 15:20,,,,,,
a9bdcfbc-43e0-4ec7-9b4c-6b40646d2fcd,Nia Vekua,https://play-lh.googleusercontent.com/a-/ACNPEu9oRul-l9QkrCsdzaHAN8lA5FmaEm_cM2aPW86Arg,0,,Perfect app for teens,5,0,2325,11/29/22 15:20,,,,,,
5a8cf6bf-06e7-4f3e-8898-e897fc67bf4c,SI Fanny Video 24,https://play-lh.googleusercontent.com/a-/ACNPEu8nDUVn5pG7CW9Wokb0zGjsb2rFlIw05_cE_TvHwA,0,,Very good very nice software,5,0,1123,11/29/22 15:19,,,,,,
0aeb33ff-dba9-4abf-b67c-dd7e601544e9,Saurab Bharati,https://play-lh.googleusercontent.com/a/ALm5wu2phvptEmYNVSq5HvHGRE5FwOOBilKdaDXwVE9D=mo,1,1,Gay sex is disgusting,3,0,2564,11/29/22 15:19,,,,,,
8dc8cc4b-e550-4289-90fa-2505a9518667,M Ubaid Malik,https://play-lh.googleusercontent.com/a-/ACNPEu942rd4eR3sUozhmDxTkJyLAzrDRJXcYYmnvQMN4w,0,,This is very good app,5,0,2684,11/29/22 15:19,,,,,,
93b0d849-89b9-4a17-8561-205e32b18045,Ayan Yash,https://play-lh.googleusercontent.com/a-/ACNPEu_6YRAkrDlXYJa1XQ4X2AmyJYZcAvfaSXfDa9r8bQ,0,,Its was a great app,5,0,2634,11/29/22 15:18,,,,,,
4b0c99ca-6e24-4aa8-b009-363a8d1421b2,Nasir Mustafa,https://play-lh.googleusercontent.com/a/ALm5wu1YljNNEyfwxQkZdrS3Rwx96dIkjY0vyyzJot9c=mo,0,,Excellent,5,0,2713,11/29/22 15:18,,,,,,
2d34a21c-7aa5-4911-98b7-56b1d7ae69d9,treasure rodger,https://play-lh.googleusercontent.com/a/ALm5wu3l1Ss0Q4IPQxbxVMp1FbLMvKPoZRn4fuoqyC1b=mo,1,1,Fuck Muslims,5,0,2446,11/29/22 15:18,,,,,,
5f27aed5-6ebd-4185-94dd-cbcade07ec97,qasim qureshi,https://play-lh.googleusercontent.com/a/ALm5wu2E7q_TbkyIS_Axe-3GDR2asLCNIFxrAFXGzVGg=mo,0,,Outstanding 🖤,5,0,2713,11/29/22 15:17,,,,,,
c59ffeb4-5210-4297-8ce1-699e7a476aa8,Jasmina Simjanovska,https://play-lh.googleusercontent.com/a-/ACNPEu-I5qqk26ufb83IUAu3qMUQrSfT4vteprTjkRbHmdE,1,1,Trump is a joke,5,0,25741,11/29/22 15:17,,,,,,
1c5cc0f9-9551-4334-8836-ac8e770deed5,NIRAJ Malla,https://play-lh.googleusercontent.com/a-/ACNPEu_gyrwnnCqg1y4rhRb3cKVRpZ-RJOeXa6Q54v5fqQ,1,0,🥴,5,0,2165,11/29/22 15:16,,,,,,
367c4385-8e13-4bd0-b1e2-5d72d48137fd,Sandiso Baartman,https://play-lh.googleusercontent.com/a-/ACNPEu-buiRINt_CaiTh1Q_DKdFjjyAbiBT_Ks-JeZrB,1,0,👌🏽🤝🏽,4,0,2713,11/29/22 15:15,,,,,,
a619e3dd-0657-4fab-8114-efcf91008231,Kelvin bradley,https://play-lh.googleusercontent.com/a/ALm5wu2_XgIoQGSskVTn2G_mFGE2HO8WF_MMd8j8aCF6=mo,0,,Love it,5,0,,11/29/22 15:15,,,,,,
c8f1c03f-6cff-4a63-989a-c37cc4d981fb,Imran Ahmad,https://play-lh.googleusercontent.com/a/ALm5wu27dwhVB4NDF6_m8JDelULLGv4ieAB3x0hMUq-T=mo,0,,Good,4,0,2305,11/29/22 15:14,,,,,,
53b85f4c-bd69-458f-a332-304fd6c0e409,md shubo,https://play-lh.googleusercontent.com/a/ALm5wu2X9TftVuZpdP6z6BbcpdHlQBpd7xE_-orm2pGo=mo,0,,I like you tiktok,3,0,,11/29/22 15:14,,,,,,
25d4837b-646a-41b3-8d5c-dc64ba43b63a,Bismark Mensah,https://play-lh.googleusercontent.com/a/ALm5wu2CGe3Kti0P0groO23KBr922V1_Vu0l48_Oqkw=mo,0,,Good app,5,0,2713,11/29/22 15:14,,,,,,
816a6961-40c4-408d-9c64-f63173443234,Usman Ibrahim,https://play-lh.googleusercontent.com/a/ALm5wu24lH7T19KnJM_fMXo-RgyteVCM7vafZw_ocfLe=mo,0,,Best apps,1,0,2613,11/29/22 15:13,,,,,,
af88e10d-843d-4609-9f10-778609b47c3d,MD SHUVO COM,https://play-lh.googleusercontent.com/a/ALm5wu1ze4A99b8Q38DNRYPGVXOUrGN1bEW0fc2rLMvk=mo,0,,Nice video app,4,0,,11/29/22 15:13,,,,,,
9412493e-fec0-4d71-bc59-3d61a06656dc,Syd Sysd,https://play-lh.googleusercontent.com/a/ALm5wu0o1HdlpXeGoWvVdKCz7jz0vfOImCNuKqRKj463=mo,0,,i love app,4,0,,11/29/22 15:12,,,,,,
452e1f06-6185-4a23-9768-b95b6a26c773,Venkateswara rao,https://play-lh.googleusercontent.com/a-/ACNPEu9Tx8j1DIi5xthqsbZCRyyMTsg9GZeZhR8P2zG0,1,1,LGBTQ is a mental illness,5,0,2554,11/29/22 15:11,,,,,,
6ce439c4-2184-40c0-9a74-f146fa24dcc1,Nombulelo Nombekela,https://play-lh.googleusercontent.com/a-/ACNPEu8cWaf4TnuViFYEInTiDobtLfe0XwZdb9hcL5-n,1,0,🌟,5,0,2613,11/29/22 15:10,,,,,,
7f10ad68-8d61-4a85-b0f5-383be4d34bff,Prince Damian,https://play-lh.googleusercontent.com/a/ALm5wu1EZB4cqnezAbw7yj65DDZOjklRqq7VMPbUUwqc=mo,0,,Great app takes away my boredom.....but not it takes long time to load....most especially when u want to duet a video,5,0,2634,11/29/22 15:10,,,,,,
7ea315ac-361f-44cf-89ef-0447233e915f,Bosslady Nica,https://play-lh.googleusercontent.com/a-/ACNPEu_5uo3eG_Rz6qtD_7bKG0poFcP7JPBtFs8yx_bL,0,,TikTok is a fun app just to be funny and play around with family and friends and self,5,0,,11/29/22 15:09,,,,,,
eeff56c6-a2fb-462f-b7b2-f1b961ac0f9c,Leja Mollick,https://play-lh.googleusercontent.com/a/ALm5wu1X23fzUaPKEIABKEbPe0jweHz4SsYq4IeUdSOG=mo,0,,Good,5,0,,11/29/22 15:09,,,,,,
7cee39e6-0f9a-4c49-980c-12e988791144,sajjad khanzada,https://play-lh.googleusercontent.com/a/ALm5wu0W3ePNCioWbornOktQ_sqr3gKapFTZF2FDinc8=mo,0,,Amazing app,5,0,,11/29/22 15:08,,,,,,
e2a7d70a-a1f0-4c34-a976-31d8edf9bd81,Sha kaa,https://play-lh.googleusercontent.com/a/ALm5wu0JsPMAeovvlDlNWKTYNHjq1klLaWP1Qn_HDadj=mo,1,0,Build the wall now,5,0,2564,11/29/22 15:08,,,,,,
f17bd6e3-34fd-42f2-bcfe-a6b0e04dc93d,Usman Saddique,https://play-lh.googleusercontent.com/a/ALm5wu1rWNaiP9XFXtORhYi2NyJV3V1TWNYGiAZ1Dqgm=mo,0,,Good,5,0,2713,11/29/22 15:08,,,,,,
46b39c95-a01f-41d8-b481-49419c1a196f,md Shajan hkan,https://play-lh.googleusercontent.com/a-/ACNPEu8WYQ3ji4oGz6BJuGA_w1Z6sLkDefRRKwNCJBAumQ,0,,I love you tiktok,1,0,2713,11/29/22 15:07,,,,,,
714bccbc-849a-469d-b2f7-4ba0542229bc,Mr ishfaq,https://play-lh.googleusercontent.com/a/ALm5wu2wBF3ga4ARobuA_rX38rFolwJYIKoy5Ua2MCv2=mo,0,,Amazing,5,0,2713,11/29/22 15:06,,,,,,
